Epoch,Total Loss,KL Loss,Reconstruction Loss
0,910.8652380209054,42.730916399343876,825.4034059912758
1,148.1882736071021,16.975225186980932,114.2378237226368
2,113.65994715057643,12.009857979495969,89.64023151228913
3,105.51620591425262,9.560202556373799,86.39580083526342
4,99.49401295079595,8.259450731024279,82.97511153094537
5,95.43418560196868,7.67467634656788,80.08483279067858
6,91.86000597793443,7.964408309058806,75.93118957924632
7,87.08672244991877,8.018496952225677,71.04972842731307
8,81.372735285126,7.979919395615569,65.41289614787144
9,70.0761296770214,8.299911085483247,53.476307657967624
10,64.19728544117075,8.529407239593235,47.13847101262186
11,61.582383923825965,8.223641146600773,45.13510150403048
12,58.79367916140936,8.143118533412967,42.50744206926464
13,57.91428030908635,7.844947933095746,42.224384139069414
14,56.116077186787024,7.598796274809711,40.91848425738579
15,54.51829805627333,7.430378175414769,39.65754147757471
16,53.91754011981255,7.1562160643856085,39.605107991041336
17,52.76192865962476,7.015328719552639,38.73127106860676
18,51.178044378230005,6.818394323365879,37.541255697739864
19,50.42781731934674,6.6652145723326015,37.097388056527194
20,48.769377649357885,6.55787597926317,35.6536257752275
21,46.96611735251098,6.4376174749526305,34.090882529199654
22,44.618269591204886,6.2580644514708395,32.10214073046119
23,43.39952163358705,6.331564135256067,30.736393346195726
24,41.84803019160718,6.305683967286506,29.23666223171538
25,41.023754592490405,6.317055879440983,28.389642884246015
26,39.26327197319638,6.291239261627197,26.680793424623204
27,38.34432753841434,6.248187221257033,25.84795325625259
28,37.8457642614314,6.311692368667738,25.222379566293903
29,36.79094012437668,6.204400746168289,24.382138691117277
30,36.16957797835359,6.1296017908417015,23.91037454014331
31,36.32087629875251,6.239178201793569,23.842519962682132
32,35.24175775578592,6.169044908169097,22.903668040722874
33,34.729604586035805,6.150739184523051,22.428126267627277
34,34.307749554119276,6.064459104453568,22.178831125782654
35,34.03209372326336,6.0522731932918585,21.927547353558836
36,33.839663733423286,6.016919469411394,21.805824862117262
37,33.563786920193024,5.9739199444255995,21.61594699758344
38,33.46041513966248,6.003583836344491,21.4532474585339
39,33.17777159361713,5.967865213883662,21.242040988618292
40,32.35424107576893,5.830349432683624,20.69354222728088
41,32.030552703722385,5.758970264839915,20.51261207276741
42,32.264188547050004,5.82668449182426,20.61081949588472
43,31.940610007902162,5.760528910476549,20.419552338861788
44,31.794245728349264,5.7966203689575195,20.201005083269777
45,31.518122158219327,5.789385964385176,19.93935022100938
46,31.293989535981574,5.694940296949539,19.904108925203307
47,31.15508926864219,5.641094697260224,19.872899924759317
48,31.097736898776706,5.622967880384057,19.851801247723333
49,31.111681136409793,5.681966887111157,19.747747311549904
50,30.340768476503087,5.628558382523798,19.083651703015892
51,30.068277426525555,5.531532722236836,19.005211998931074
52,30.230625574567675,5.616493263075837,18.997638964020044
53,29.902358384258978,5.548609564789628,18.80513920404215
54,30.018870007675307,5.603634159121893,18.811601697871115
55,30.168394966463072,5.552654561743272,19.063085978010058
56,29.608494007481937,5.53145730178968,18.54557933638581
57,29.608329958620324,5.629405992220988,18.349517957299156
58,29.553223263900893,5.5869008376535065,18.379421571714687
59,29.57366742496997,5.6436493882035785,18.28636882579432
60,29.166463784411945,5.637490264082377,17.891483247807596
61,29.023402998932696,5.610416057890496,17.802570959108067
62,28.69602090278558,5.597609342726986,17.50080213293565
63,28.755266847863663,5.674752648952788,17.40576164279364
64,28.57825375447231,5.6848432152672155,17.208567357696264
65,28.38374713458846,5.769040677399762,16.845665703832577
66,28.31107276308853,5.883330826210765,16.54441119506296
67,28.308307512671547,5.962240214896413,16.38382720103306
68,27.978156503322904,6.048192049549744,15.881772362025439
69,27.193528403223088,6.059559716587573,15.074409003806325
70,27.52950443841715,6.0857748056935,15.357954936744893
71,26.948586101025608,6.1999323220379585,14.54872145694969
72,26.782980859807108,6.296386887541915,14.190207135360852
73,26.38857676075623,6.322805197892991,13.742966297453483
74,26.130925507672064,6.31845101635013,13.494023441213422
75,26.011542598758123,6.300637692476796,13.410267264442107
76,25.932792866124515,6.373934328028586,13.18492421850694
77,25.995229147176826,6.444537905465185,13.106153336246457
78,25.739695692484357,6.342076094804612,13.055543426918772
79,25.87642197060374,6.372108919430623,13.13220414018209
80,25.822011964511027,6.397501046678661,13.027009947110066
81,25.431096709935012,6.412996389169608,12.605103931595794
82,25.211050860649717,6.37512693995923,12.46079695119267
83,25.11707412247109,6.325382983790035,12.46630823928698
84,25.281542904609072,6.357854362082692,12.565834083388337
85,25.205095324896078,6.40320561839416,12.398684138745333
86,24.77090308940516,6.410454256344686,11.94999459781478
87,25.033801779282832,6.440881353563967,12.152039000418334
88,25.056253770811367,6.398179320107519,12.259895113717139
89,25.111400941831874,6.45549866583495,12.200403605942178
90,24.815003454157736,6.41789763796646,11.979208152906029
91,24.90787335623682,6.457889531565979,11.992094326863247
92,24.56181362455925,6.413152563888414,11.73550849678242
93,24.47057602468845,6.358625622977198,11.753324804052843
94,24.851974959922046,6.50640374158336,11.839167426117754
95,24.889039199964134,6.466962789012268,11.95511363881879
96,24.65587700362754,6.395738968806985,11.864399146189731
97,24.40445925282166,6.435538958659214,11.533381348162626
98,24.563715740642717,6.45107135941497,11.661573009153383
