Epoch,Total Loss,KL Loss,Reconstruction Loss
0,878.4646411997027,45.067244597372756,788.330144426464
1,166.38558446833517,18.049611007217813,130.28636270708742
2,121.6735072853291,13.631414894509104,94.41067801956582
3,114.06650597226303,11.929584444096658,90.20733696591537
4,108.71012824404556,10.700965611280592,87.30819719027629
5,104.8862156825783,9.771574011946146,85.34306814818255
6,98.91553254254096,9.228449872109742,80.45863318654288
7,92.52725928652603,9.178233847153924,74.17079132215112
8,85.68790483052751,9.344582658953371,66.99873936070806
9,79.64915787013231,9.714559369382606,60.22003970525961
10,72.20811320617136,9.733453725291564,52.741205502400355
11,68.7151892670488,9.731035949909582,49.25311768793427
12,64.77696903195002,9.347465143794507,46.082038811877766
13,62.93205207217056,9.186979192548094,44.55809365331599
14,61.09065222951163,8.850846716787963,43.38895910820075
15,58.54296311235006,8.223767078028317,42.095428956293425
16,56.192845167311944,7.760308662347034,40.672227791980305
17,54.112968748649664,7.375783654440821,39.36140153260357
18,51.90282713628448,6.908025543246649,38.08677605823078
19,50.161557881178055,6.495794988311498,37.16996815774293
20,48.51691588680301,6.375673893278679,35.765568134004035
21,46.54443997408436,6.265196196800839,34.014047639559855
22,44.83960220877048,6.368715965642338,32.10217033656298
23,43.42535164081945,6.4487568467064245,30.5278377532959
24,41.73988129607344,6.3989916522945975,28.941897991484247
25,40.57820011240191,6.408263527186571,27.76167317618311
26,39.29871268820973,6.416510446936683,26.465691701500816
27,38.40646841673725,6.2986192028079415,25.809229960483787
28,37.89644469202092,6.2903313383591914,25.315781905587794
29,36.84690112561251,6.253530709089431,24.339839623037694
30,36.30300157260051,6.237225832137386,23.82854988300695
31,36.02067908565555,6.105319689860386,23.81003963841801
32,35.4975542557978,6.11965645731023,23.258241585925617
33,35.02276402026151,6.062735144015962,22.897293723789993
34,34.86910067195386,6.082163021627781,22.70477451054396
35,34.277504203593836,5.899552653321122,22.478398728159675
36,34.25444510130756,6.048425467668381,22.15759405625605
37,33.92864510865338,6.007955070090505,21.912735002230754
38,33.49177520886987,5.918024350056606,21.65572632308555
39,33.5229496069714,5.837326446465687,21.848296806875585
40,33.01218427809994,5.902374478568018,21.207435320963903
41,32.570118473694386,5.807408413000866,20.955301639253058
42,32.661560379298386,5.809803076549969,21.041954099604514
43,32.74245532213059,5.784998902177389,21.172457543094602
44,31.995377413994444,5.714008297540445,20.567361055222232
45,31.87918073941121,5.674141871190704,20.53089698015061
46,32.003040212445555,5.689526089524801,20.623987957439592
47,31.409031403803194,5.724199767661306,19.960631995074518
48,31.241679284424908,5.678860850038782,19.883957685622494
49,31.086831877716875,5.687463777255168,19.71190434008573
50,30.981672506416793,5.6079238874722375,19.7658247652307
51,30.644399288481317,5.610243949214969,19.423911347853398
52,30.676338128284016,5.601341901627262,19.4736543081503
53,30.219530510691413,5.605135580079746,19.00925941804869
54,30.157446262055792,5.632992651610248,18.891460908197725
55,29.84007629462048,5.5442950873248344,18.751486170608384
56,29.991488684595158,5.655090606318111,18.681307522596512
57,30.261886309733434,5.680134659319853,18.90161693201656
58,29.49709608702533,5.652477390998233,18.192141229072504
59,29.414613470567012,5.67804986396722,18.05851372575338
60,29.083062501080267,5.688047109451969,17.70696822309916
61,28.813738814497416,5.767614503877353,17.27850984894069
62,28.44683885152361,5.891352619745035,16.664133552956372
63,28.45378009829901,6.155957424535161,16.14186518171192
64,27.829245862707626,6.159199161867125,15.51084761492974
65,27.474469581536486,6.162025755485602,15.150418070565284
66,27.39913253446596,6.203901020826492,14.99133042529621
67,27.394985924779842,6.237954363358759,14.919077172743537
68,26.490605413386252,6.189078183300727,14.112449025685809
69,26.94219361364314,6.309354790544088,14.323484007236177
70,26.4986730086065,6.2440013379122306,14.010670374980014
71,26.62258389565797,6.308681074496919,14.005221704466154
72,26.51349346194647,6.321893919885686,13.869705731889843
73,25.956796662997355,6.259548845544326,13.4376989803483
74,26.320983430980583,6.35493422398525,13.611114953471496
75,26.15959356527413,6.430339998903528,13.298913618104647
76,25.657828052486995,6.447943100887063,12.7619417916357
77,25.67456993170544,6.38259070320467,12.909388457779336
78,25.542554703433957,6.406572814536306,12.729409057482155
